horizon,model,framing,scheme,blend_w,params,cv_MAE,test_MAE,test_RMSE,test_MAPE,test2024_MAE,test2024_RMSE,test2024_MAPE,test2025_MAE,test2025_RMSE,test2025_MAPE,frozen_test_MAE
4,ExtraTrees,level,expand,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",84.63176944444443,59.43963592896174,78.00380940771718,13.30698606543916,59.591066091954026,78.29044970910549,13.773899629879105,59.302402343749975,77.7431287669283,12.883845647665465,108.28331625683062
4,ExtraTrees,level,expand,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",98.90013148148148,61.253536885245886,80.12341970138263,14.01754384030067,69.92184099616857,90.90299908116859,16.530548182717688,53.3978862847222,68.91303474459254,11.740133654985243,94.4405441712204
4,ExtraTrees,level,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",69.84990584987325,64.50786379120268,81.8766544114941,14.270291325652092,57.263376135738014,71.72837221006289,13.779501681415992,71.07318072896754,90.09147378801987,14.715069440741058,115.59109579063418
4,ExtraTrees,level,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",79.27198786655758,61.38359219219516,77.06586376435388,13.611187722436924,60.22044090443735,75.6388281427745,14.232034921326767,62.43769804672567,78.33666356282153,13.048544948443002,102.7292889018848
4,ExtraTrees,level,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",94.46303504964118,61.898380188081454,79.45640063347702,14.037565106480393,69.62496049791021,89.09253335203942,16.661740470016877,54.89616678229915,69.58034704251995,11.659406183275456,90.70281762216105
4,ExtraTrees,level,window,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",77.48574444444442,58.02483242258651,75.32006802476624,12.878318095014512,53.90122796934869,67.5639421231189,12.854920351404123,61.76184895833328,81.7156214986828,12.89952230016143,107.95173041894351
4,ExtraTrees,level,window,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",85.43880833333333,57.83107650273221,74.70040505498604,12.98758070852077,60.26264511494255,77.06665094018733,14.398593159649668,55.62746744791661,72.48930729579071,11.708850674685207,96.37583333333332
4,ExtraTrees,level,window,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",99.8630462962963,61.06768943533697,79.68685017190872,14.012577808930635,72.73914846743294,92.29426419806114,17.575674919817814,50.49042968749997,66.21955305023918,10.78352105218913,86.63999089253188
4,ExtraTrees,logratio,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",101.77403012192904,84.67177514673288,128.24558299365307,17.847472665313997,61.03491209409763,79.43882024927365,14.715909968443928,106.09268228818358,160.10323274033655,20.68545135935249,113.0603199864885
4,ExtraTrees,logratio,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",105.74427627283352,76.12693888684092,107.78575548244187,16.192783580671453,64.19645650958618,83.6291414140727,15.196726334827055,86.93893854122803,125.73070784718963,17.09546045971794,98.0291198964028
4,ExtraTrees,logratio,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",113.95626622309773,71.38803606539146,94.93810472080904,15.6206690244225,73.10496031983716,95.13935779789445,17.486321922475412,69.83207345980006,94.7553499055363,13.929921085562057,87.58244415596698
4,ExtraTrees,logratio,decay,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",81.77785070315522,69.97710354582742,96.39641547289477,15.661929922447149,52.867083452234816,65.54836312425914,13.144670150181948,85.48305925564571,117.55681532475816,17.943196591062488,90.87067236529329
4,ExtraTrees,logratio,decay,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",88.60204230874706,63.26258339510111,84.14556541032077,14.204543118914389,53.62799264768968,69.47104660712583,13.14307587980805,71.99393125994274,95.51643897904154,15.166497804354506,81.4459373276311
4,ExtraTrees,logratio,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",99.74833427732369,62.01077903741927,80.87552270657201,14.133921283196763,64.26491349445706,84.66595474808685,15.757041137527104,59.96796968572876,77.28002402949701,12.662968915209897,76.63064496740145
4,ExtraTrees,logratio,window,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",101.3218035628933,59.49977129453783,79.55597301089387,13.84150980476067,47.78352198661772,62.04633828066649,12.185238184840404,70.11762222984044,92.60730745619955,15.342505960313407,63.40875748718298
4,ExtraTrees,logratio,window,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",103.8761672762521,55.82741014027232,72.6939109402568,12.83650715805397,49.528761977840986,65.18387031612966,12.217012924014977,61.535560037475705,78.88470907416067,13.397923807651813,56.26585954065805
4,ExtraTrees,logratio,window,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",110.30894216271979,57.589387414811334,75.01763941216916,13.349262800787082,61.28255235071297,81.37582346201636,15.194727622848669,54.24245669165047,68.74947838936491,11.676810305793769,57.32268453020374
4,ExtraTrees,ratio_ly,expand,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",224.0892747435657,64.84136914742982,83.08602050916599,15.551192017709658,50.1268623050695,65.20935887334005,13.450815446815465,78.17639097331886,96.46646778018469,17.454658285082523,94.15408571733404
4,ExtraTrees,ratio_ly,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",165.92115988999228,65.5030483960845,83.9150756037487,16.091630608798553,54.96766220169854,74.26476388107022,14.579453872605312,75.05074213474678,91.78843460193053,17.46204077597369,86.8322923924938
4,ExtraTrees,ratio_ly,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",113.32506709625387,67.46270161315776,83.98721469394503,16.502105972314137,72.13316245176517,90.56647181771245,18.40729799443149,63.230096478169806,77.54407969163194,14.775525702270286,79.62503925193509
4,ExtraTrees,ratio_ly,decay,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",233.53696164622903,63.6386413900974,82.48112433056767,15.260291605182164,46.98223186868854,62.22310413801379,12.470367991358621,78.73351251887416,97.26117579621236,17.78865988020975,92.71594632903782
4,ExtraTrees,ratio_ly,decay,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",174.09197659287202,61.08988506408052,78.70460396651058,14.769757505058475,54.23576220576051,72.98877578625411,14.117574368822048,67.30143390443301,83.54748191233375,15.36079847227274,83.69306789603174
4,ExtraTrees,ratio_ly,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",120.05926274704952,64.3438243255098,81.26500705752161,15.534444288077493,70.73960273820812,89.71588823634902,17.843648754463022,58.547650139001966,72.76348806160578,13.441727740415606,79.02980405874264
4,ExtraTrees,ratio_ly,window,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",224.0892747435657,65.92161341629934,87.564017580382,15.887686330136589,49.855979034987335,64.72873115314606,13.52948144129254,80.48109457436334,104.01478819134215,18.024809510651508,94.15408571733404
4,ExtraTrees,ratio_ly,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",165.92115988999228,63.24263332277884,83.04424132991998,15.45425172927225,55.6262301365162,75.15951090615448,14.792307467989055,70.14499871032936,89.59239239324799,16.054138716060145,86.8322923924938
4,ExtraTrees,ratio_ly,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",113.32506709625386,66.4153881409687,83.55178015387816,16.180444912233856,73.20189322533075,91.40759289203848,18.71976840791045,60.26511790826557,75.7318057499247,13.879182994276935,79.6250392519351
4,ExtraTrees,ratio_blend,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",120.26825295810474,57.90282624313715,71.86761722944534,14.141382753284063,47.99817845423522,59.7955558302252,12.389884350965565,66.87891330182951,81.27354896547685,15.728678180385192,71.35002670570567
4,ExtraTrees,ratio_blend,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",89.8029154401803,54.931294414944155,69.29487295557819,13.495940202204132,49.33799909522365,66.03603141837058,12.924790006435535,60.00021829844087,72.12111743764795,14.013545067119423,63.89975168868722
4,ExtraTrees,ratio_blend,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",75.9184315355746,58.46669842853317,74.60727230569786,14.18920242676415,63.0062132838767,83.11581340163417,15.981739727670647,54.35276309087807,65.95501195171951,12.56471549781765,64.50596452979052
4,ExtraTrees,ratio_blend,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",117.44670992608621,56.76787332659904,70.15990518597545,14.155679619682566,47.757309129869576,59.40811253164082,12.633832368585555,64.93369712988513,78.6441270128089,15.53485369098923,65.51597416489467
4,ExtraTrees,ratio_blend,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",88.34844196670842,54.575490431445516,68.69816512974587,13.594812786398535,49.879886312129045,66.6238129578185,13.233160189495486,58.83088166457608,70.5253656242097,13.922560452341926,61.96282179879945
4,ExtraTrees,ratio_blend,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",75.41210272922119,57.974083715973094,73.77276893966449,14.154317425875886,64.09063891148514,83.2779031775956,16.27447376203185,52.4309555700403,63.9498441374371,12.232925746234551,64.91106545012033
4,ExtraTrees,ratio_blend,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",120.26825295810474,57.27986958855352,70.04548886419651,14.052068104453031,47.30004472022372,58.18488729492351,12.307650852540544,66.3240858754774,79.27595177359811,15.632946238998718,71.35002670570567
4,ExtraTrees,ratio_blend,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",89.8029154401803,54.64405701285739,68.0469010705924,13.460240607081872,49.164117819753216,65.05534730007498,12.927048890850445,59.610251906608056,70.64866358128761,13.943445599916599,63.89975168868722
4,ExtraTrees,ratio_blend,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",75.9184315355746,58.27661859428891,73.93920114128773,14.153237216782328,63.1742078908698,82.65494431855672,16.056440161823687,53.83817829426246,65.039405988147,12.428459547838594,64.50596452979052
4,Ridge,level,expand,0.0,"{""alpha"": 200.0}",267.13497971019603,70.35367137943838,95.08807876595043,15.4321178638344,54.90235893654848,76.890732483135,13.328282675833265,84.35642328080739,108.98580019539493,17.33871850296043,74.34054402417777
4,Ridge,level,expand,0.25,"{""alpha"": 200.0}",206.27484860532005,67.20839895795969,87.79237236502526,14.937539389793114,62.17226013683163,83.7281317214023,15.018115009678995,71.77239976460697,91.3194835058995,14.86451773427154,69.82430271068638
4,Ridge,level,expand,0.5,"{""alpha"": 200.0}",150.60469063369322,68.86259494537744,86.61492880780904,15.67176228543666,76.80998383413409,96.295156211512,18.570997639149876,61.660273764941714,76.79537405727682,13.04433024613405,70.89130136785599
4,Ridge,level,decay,0.0,"{""alpha"": 200.0}",254.85833130802635,77.77513020468145,105.5170194271105,17.306584707133275,56.451326199684225,78.20678372046618,13.366908313910006,97.09982758421017,125.22374913761374,20.87691643849186,88.11997078875186
4,Ridge,level,decay,0.25,"{""alpha"": 200.0}",197.21835940105822,71.87313679430886,94.79789420676762,15.999260712630406,61.760354658048044,84.0871810176012,14.299110635977867,81.03784560529522,103.55193732723718,17.540021719596776,81.5323801335861
4,Ridge,level,decay,0.5,"{""alpha"": 200.0}",144.28390933394618,72.26017142769113,90.34166643232065,16.397791224023795,76.16653423777392,96.18231436870246,17.903933823541045,68.7200301310536,84.70141084967476,15.032849493211287,78.58430180554697
4,Ridge,level,window,0.0,"{""alpha"": 200.0}",267.21520953962823,70.54877788673234,97.31572234148014,15.651618023385321,49.37244292572387,72.07470859236658,11.739626648498914,89.73983144514625,115.5209929195671,19.19686020687613,78.82602836007298
4,Ridge,level,window,0.25,"{""alpha"": 200.0}",206.28746673214417,67.2466649365284,89.06791184285909,14.963501847235056,57.61068929861568,79.65608078703919,13.392618816246472,75.9792678583868,96.81022401112561,16.387114594068464,74.71254171849704
4,Ridge,level,window,0.5,"{""alpha"": 200.0}",150.53285902106683,69.42878349845465,87.11275478415135,15.79818117445829,73.97088877347784,93.51143900303587,17.497359679294366,65.31250059296488,80.8778529834822,14.258300654450606,74.26745350228725
4,Ridge,logratio,expand,0.0,"{""alpha"": 200.0}",667.0404030190786,69.9431965480861,96.66888886512274,16.086312954557638,64.57920317733682,90.05904416153132,15.414041351888505,74.80431554032762,102.29079365284018,16.695559094476543,73.31919401191227
4,Ridge,logratio,expand,0.25,"{""alpha"": 200.0}",503.552639618819,62.00583133887581,86.8222162776575,14.285070839059468,62.68864234658362,89.07444303775776,14.759718617014627,61.3870338631406,84.72943997091357,13.854921290287608,66.10295536365665
4,Ridge,logratio,expand,0.5,"{""alpha"": 200.0}",345.3678440502245,63.3194250999894,84.40799137948775,14.655958820030671,73.13628394019278,96.98114375636139,17.219087265743077,54.422896776055076,71.11881002225945,12.333123666103802,65.88002915134068
4,Ridge,logratio,decay,0.0,"{""alpha"": 200.0}",338.2866999684638,73.16915739848646,99.65379375129679,17.221522468560877,62.88191686771484,85.88339596178974,15.567698955138502,82.49196912949822,110.66289206903167,18.72030002759991,71.84240874851578
4,Ridge,logratio,decay,0.25,"{""alpha"": 200.0}",255.7479850116484,62.07851499986046,84.98999302518877,14.511371327236969,56.61738629993875,78.28074398631524,13.694433201874471,67.02766288416453,90.64230219095411,15.251721503346733,61.57508878520287
4,Ridge,logratio,decay,0.5,"{""alpha"": 200.0}",179.60425346338465,59.504457423476225,80.07481277837495,13.896358727736462,62.23868718877832,85.8147447298964,14.93912708909923,57.026561698671216,74.49194003219799,12.951349900251449,61.56415444586813
4,Ridge,logratio,window,0.0,"{""alpha"": 200.0}",669.0857632577244,70.19462982460622,96.37358636377891,16.34915396164913,61.52016065036035,88.55457400025726,15.121067392444242,78.05586751376653,102.94787703477935,17.46210741499106,67.2235119919686
4,Ridge,logratio,window,0.25,"{""alpha"": 200.0}",504.4453817911154,60.929342018058676,84.77148112609885,14.105149021410751,58.28961278228546,83.82609391713724,13.94173988668011,63.32159663797817,85.61922209161183,14.2532385497604,59.811842356389086
4,Ridge,logratio,window,0.5,"{""alpha"": 200.0}",345.04145323039984,60.614087704437026,81.75586218869951,14.057127263815794,66.33076683707556,91.267620210986,15.814621331063789,55.433347240483364,72.05937323332503,12.4643982653723,61.012847308774106
4,Ridge,ratio_ly,expand,0.0,"{""alpha"": 10.0}",151.0811044597109,123.963487479901,181.43155662837623,23.852459796062835,73.6318804949471,108.44616156887923,17.349244966153087,169.57650631001553,228.2340811374268,29.74599823566855,181.18417405243554
4,Ridge,ratio_ly,expand,0.25,"{""alpha"": 10.0}",118.39476955262921,103.83646316318573,146.22391845613228,20.631279282253395,71.16289508297773,98.92128965119447,16.979887109335063,133.44688423587422,178.57861269683104,23.94035343896063,146.6487131073293
4,Ridge,ratio_ly,expand,0.5,"{""alpha"": 10.0}",92.46809546792451,88.35764483545478,117.45732825739569,18.51852707264414,78.2309436479526,100.2426714234827,18.893293101540078,97.53496778662861,131.12022865412598,18.1788953589572,116.28708040940866
4,Ridge,ratio_ly,decay,0.0,"{""alpha"": 10.0}",163.4592022183999,83.05344180286592,115.54298931508619,18.516321002531257,62.183377894826975,80.69016139588194,15.736917895961755,101.96693721952622,139.81516402637655,21.03515506785986,157.00066712245632
4,Ridge,ratio_ly,decay,0.25,"{""alpha"": 10.0}",123.9087057017567,77.02483585041593,102.44791112263238,17.64522268966906,66.74339633126695,85.25525481665953,17.13447906629146,86.34239041464465,115.84536411137219,18.108084098355008,130.07800153804735
4,Ridge,ratio_ly,decay,0.5,"{""alpha"": 10.0}",92.32268020856284,74.6819858264757,95.21217286336837,17.447125343852232,78.59311635294802,96.52707556628181,19.875706330471587,71.1375237868602,94.00465685592695,15.24622382472844,106.94187767341889
4,Ridge,ratio_ly,window,0.0,"{""alpha"": 10.0}",151.0811044597109,87.23754525530401,129.1576482418186,18.44845129887885,68.56748270351576,103.75819718101639,15.720742393997206,104.15728944286211,148.46889858184662,20.920437493927835,181.18417405243554
4,Ridge,ratio_ly,window,0.25,"{""alpha"": 10.0}",118.39476955262921,78.6294967828943,110.18520499982515,17.03745306391204,68.361830878124,96.5909215968619,15.986241448827954,87.93456900909237,121.19498307725299,17.99011359008199,146.6487131073293
4,Ridge,ratio_ly,window,0.5,"{""alpha"": 10.0}",92.46809546792451,74.90508725390634,97.94491587061543,16.793975013195052,76.76255295128357,99.69207188839802,18.40717404190842,73.22175896565824,96.33418923764391,15.332013393423566,116.28708040940866
4,Ridge,ratio_blend,expand,0.0,"{""alpha"": 10.0}",88.28429140129629,88.87248080018401,127.53575298624533,17.539963948513044,59.48166046107636,88.40736434825006,13.427500614051576,115.50791173250032,154.66975561021545,21.26688384536875,144.5743819619218
4,Ridge,ratio_blend,expand,0.25,"{""alpha"": 10.0}",76.59682970559703,79.64345053255337,110.44192748566329,16.377460559398035,64.99346899674994,91.67818534144689,15.0384265228763,92.91999629937523,125.03759182168716,17.590960154995862,121.82811792219377
4,Ridge,ratio_blend,expand,0.5,"{""alpha"": 10.0}",71.96795185924938,76.14630950777992,99.38255066940243,16.53068144349616,79.64750642979669,100.89716520523666,18.891628249528807,72.97334979720219,97.98971144714076,14.39107340052907,101.53562928327607
